raceId,totalDNFs,circuitId,countryId,rain,topTenDiversity,driverExpWeightedSum,pitsWeightedSum,preRaceALPCWeightedSum,TCCAPE,clusterMeanWeightedSum,gapWeightedSum
617,7.0,buenos-aires,argentina,heavy,5.0,0.4634400157555512,1.6781156559844874,0.0037019724675326,26.0,-0.3039687606060606,0.005789837915325
618,11.0,imola,italy,none,5.0,0.4311885812476269,2.133403859469792,0.0042478890043291,39.0,-0.5003673347619048,-0.0015635593276808
619,5.0,catalunya,spain,none,7.0,0.3989371467397028,1.935608995208196,0.001075885285714,52.0,-0.9368894390952384,0.0923885944417381
620,9.0,monaco,monaco,light,7.0,0.3666857122317787,1.8782693324028243,0.0008978057142858,65.0,-0.450881764,0.0758058872321377
621,12.0,montreal,canada,light,6.0,0.3344342777238546,1.981594615020441,0.0033871109090909,78.0,-0.5939217024242425,-0.015606623400099
622,5.0,magny-cours,france,none,5.0,0.3140656025090047,1.856455824534332,0.0033031087012985,91.0,-0.7511192957142857,-0.0229190202927114
623,13.0,silverstone,united-kingdom,light,6.0,0.2818141680010806,1.7905645219416642,0.0058995411688311,104.0,-0.2971729141125541,0.045472439058716
624,10.0,spielberg,austria,moderate,9.0,0.2495627334931566,1.737579174100201,0.0102036272727275,117.0,-0.6473769285281386,0.0614052127378608
625,5.0,hockenheimring,germany,moderate,5.0,0.2173112989852325,1.5595336484204485,0.0005087565714283,130.0,-0.4147413528571428,-0.0305213701539698
626,5.0,hungaroring,hungary,none,5.0,0.1850598644773083,1.7534256898644207,0.0006817397142855,143.0,-0.4569416140952381,0.0458676460938855
627,10.0,spa-francorchamps,belgium,moderate,6.0,0.1528084299693842,1.6144386312507324,-0.0050825576470587,156.0,-0.4142103024183007,0.0239980950527044
628,9.0,monza,italy,light,7.0,0.1205569954614601,1.561910104981282,0.006319356580087,169.0,-0.3145815795238095,-0.0266791416295308
629,5.0,nurburgring,germany,light,5.0,0.088305560953536,1.6509329287161985,0.0027362405194804,182.0,-0.5237537751082252,-0.0547973419477557
630,9.0,suzuka,japan,none,5.0,0.056054126445612,1.679573739748704,0.0005686102857143,195.0,-0.375876483952381,0.0837521622531106
631,13.0,melbourne,australia,none,6.0,0.5237656947489826,1.5501396840683297,0.001297047714286,0.0,-0.9763370176190476,0.0300508862973746
632,12.0,interlagos,brazil,none,5.0,0.4848060375117621,1.7157923549939813,-0.0037413301428569,13.0,-0.7432512569523809,0.0062998266496841
633,11.0,imola,italy,none,6.0,0.4778791829728142,1.4138231530733136,0.0040029314718618,26.0,-0.7599918392857143,-0.0012635508143949
634,13.0,monaco,monaco,light,7.0,0.44562774846489,1.6796473397369738,0.0046957051515156,39.0,-0.5407244248701298,-0.0384901211956128
635,9.0,catalunya,spain,none,8.0,0.4133763139569658,1.7358997830362854,0.004548848008658,52.0,-1.1099163313852816,-0.0473710599538959
636,11.0,montreal,canada,none,7.0,0.368396410507168,1.5796144240096546,0.0027223379653677,65.0,-0.5972354512554112,-0.0197785388496657
637,10.0,magny-cours,france,heavy,8.0,0.3361449759992438,1.4687043741790695,0.0071330602164501,78.0,-0.9810000846753248,0.1337502064288162
638,5.0,silverstone,united-kingdom,none,7.0,0.3038935414913198,1.6762813634794145,0.001636436,91.0,-0.414054731047619,0.038265344809481
639,7.0,spielberg,austria,light,7.0,0.2813137726221663,1.508005988277476,0.0042758897402603,104.0,-1.3882219477056277,0.0351532386490991
640,11.0,hockenheimring,germany,none,6.0,0.2490623381142422,1.6088266961379232,0.0037579739393939,117.0,-0.5404756382251082,-0.02446180228858
641,5.0,hungaroring,hungary,light,6.0,0.216810903606318,1.6973963875041902,0.0051016180086587,130.0,-1.7064695013419915,-0.0495757606475503
642,6.0,spa-francorchamps,belgium,none,5.0,0.1845594690983938,1.7386396370248467,0.003275107965368,143.0,-0.3997613436363637,0.0138934934713158
643,11.0,monza,italy,none,6.0,0.1523080345904698,1.4900908036818534,0.0034151116450216,156.0,-0.8848705242857142,-0.0179129024486193
644,12.0,nurburgring,germany,moderate,7.0,0.1200566000825457,1.7308236155799643,0.0072292826839823,169.0,-0.9140972643722944,-0.0698677980642629
645,10.0,sepang,malaysia,moderate,7.0,0.086914581947941,1.9062977567026107,0.0014284295714289,182.0,-0.4393323626190476,0.0620100576480012
646,8.0,suzuka,japan,heavy,7.0,0.0546631474400169,1.664380735898907,0.004184838441559,195.0,-0.6956573103030302,0.0434926908558835
647,12.0,melbourne,australia,none,7.0,0.5138136953657416,1.914400512410599,0.0070822299134197,0.0,-1.179811290995671,-0.030242758344509
648,9.0,interlagos,brazil,light,7.0,0.4815622608578174,1.7637243964795204,-0.0014130732105265,13.0,-0.8813498521578949,-0.0238171664378007
649,7.0,imola,italy,light,7.0,0.4493108263498934,1.858449674225629,0.0044368450649349,26.0,-0.755787196017316,-0.0085467033036549
650,5.0,silverstone,united-kingdom,light,7.0,0.4170593918419694,2.271403835438716,0.009174453506493,39.0,-0.3568137438961039,-0.0279087574707922
651,5.0,catalunya,spain,light,6.0,0.3848079573340452,2.112199180807893,-0.0088438932034632,52.0,-1.0216038588311689,-0.0188964245510574
652,9.0,nurburgring,germany,moderate,7.0,0.352556522826121,1.838126205988142,0.0009576594285709,65.0,-0.9995566371904764,-0.0374634513022374
653,11.0,monaco,monaco,none,7.0,0.3203050883181969,1.465737611671361,0.0004788297142854,78.0,-0.6730054784761905,-0.0472332759489997
654,6.0,montreal,canada,light,6.0,0.2880536538102729,1.793936275171622,0.0051997183982684,91.0,-1.0755796590476192,-0.0175611362454137
655,7.0,magny-cours,france,heavy,6.0,0.2558022193023487,1.8611809712891945,0.0033800618181818,104.0,-1.0761659277489175,-0.0293563967736936
656,10.0,spielberg,austria,none,7.0,0.2187808340390538,1.8113163142357436,0.0010474400000002,117.0,-1.385094055857143,-0.002210034578979
657,10.0,hockenheimring,germany,moderate,7.0,0.1927713223609521,1.89267757169752,0.0105815393939394,130.0,-0.3442211628571429,0.058552974834624
658,6.0,hungaroring,hungary,light,7.0,0.160519887853028,1.8639702384677557,0.0037160706493507,143.0,-0.740993827857143,-0.0183543401084313
659,5.0,spa-francorchamps,belgium,moderate,6.0,0.1282684533451039,1.8313042992042257,0.0032541563203463,156.0,-0.6012052667099568,0.0113986623023432
660,10.0,monza,italy,none,7.0,0.0960170188371798,1.7719398296282012,0.0076349999134205,169.0,-0.9014719649783552,-0.0584435451774587
661,10.0,indianapolis,united-states-of-america,heavy,6.0,0.0637655843292557,1.719668471044579,0.0050597147186148,182.0,-1.0024318663203464,-0.0376690279485584
662,7.0,suzuka,japan,heavy,6.0,0.0315141498213316,1.692390903111611,0.0033800618181818,195.0,-0.7172780940692641,-0.0231988723923343
663,9.0,sepang,malaysia,light,7.0,-0.0007372846865924,1.7082052053927632,0.0045137981818185,208.0,-0.7942049262770563,-0.0112771531807923
664,8.0,melbourne,australia,none,6.0,0.4667806165517298,2.0739437243951846,0.004324842121212,0.0,-0.5836437582683983,-0.016839984563331
665,8.0,sepang,malaysia,light,5.0,0.4345291820438057,2.1489371999550677,0.0037859746753246,13.0,-0.6129263374458874,-0.0548069058689517
666,11.0,interlagos,brazil,heavy,5.0,0.4022777475358816,1.7748841346847226,0.003436063290043,26.0,-0.6864768201731603,-0.0466456460703858
667,10.0,imola,italy,none,6.0,0.3700263130279575,1.584943348470969,0.0067601236363636,39.0,-0.5174471933766234,-0.0324097407974483
668,6.0,catalunya,spain,none,6.0,0.342970122042421,1.3495620309705396,0.0032821570562768,52.0,-0.559969675974026,-0.0797534239057197
669,10.0,spielberg,austria,heavy,6.0,0.3107186875344969,1.663772209597428,0.0037090215584415,65.0,-0.4263456313852814,-0.0931842924171199
670,12.0,monaco,monaco,none,7.0,0.2784672530265729,1.345020188948323,0.0035410171428573,78.0,-0.3355470791774891,-0.006608181535603
671,11.0,montreal,canada,light,6.0,0.2666271261610335,1.8347345185488075,9.030087445940917e-05,91.0,-0.6026369531038962,-0.0498018095437281
672,7.0,nurburgring,germany,none,5.0,0.2154363560851762,1.6672975861410444,0.0024423306060605,104.0,-0.7048358177489178,-0.0246280449761987
673,4.0,magny-cours,france,none,6.0,0.1831849215772521,1.5741414899156854,0.0004788297142854,117.0,-0.6118954654761906,-0.0566795984426335
674,5.0,silverstone,united-kingdom,light,5.0,0.1509334870693279,1.7262262035157927,0.0007780982857141,130.0,-1.1995422394285715,0.0005493416549906
675,12.0,hockenheimring,germany,none,6.0,0.1420373043526918,1.5224307864517792,0.003058151168831,143.0,-0.5809351756277057,0.0472919105176235
676,10.0,hungaroring,hungary,light,6.0,0.0879025901279309,1.633097366616402,0.0034920647619047,156.0,-0.6291399693290044,0.0335138370529058
677,9.0,spa-francorchamps,belgium,light,7.0,0.0556511556200067,1.8013506921910505,0.0060465939393942,169.0,-0.2416173654978355,0.3974404264963749
678,9.0,monza,italy,none,6.0,0.0152195263083349,1.6204859100290865,0.0032191064935063,182.0,-0.3936056222510823,-0.0405166549736771
679,7.0,indianapolis,united-states-of-america,none,6.0,-0.0170319081995891,2.2822777755616213,0.0013794372294372,195.0,-0.6475882869264069,-0.0539835129826857
680,5.0,suzuka,japan,none,6.0,-0.0492833427075132,2.03061462033166,0.004184838441559,208.0,-0.5501164822294373,-0.0024061205057587
681,12.0,melbourne,australia,light,6.0,0.3890442131124218,2.1070640636975444,0.0033031087012987,0.0,-0.3804518759307359,0.0495735085822618
682,9.0,sepang,malaysia,moderate,7.0,0.3567927786044977,2.365287887496672,0.0038629277922079,13.0,-0.5913084387878789,0.0655119554154337
683,9.0,interlagos,brazil,none,6.0,0.3245413440965736,2.2033479474666726,0.0040238831168832,26.0,-0.8410239104761905,-0.0231800994222669
684,10.0,imola,italy,light,6.0,0.2922899095886496,1.9239506881915696,0.000748171428571,39.0,-0.9080585127142858,0.0340055797903041
685,7.0,catalunya,spain,none,6.0,0.2600384750807253,1.6448820925286745,-0.015148217368421,52.0,-0.9458618173684212,0.028520243439848
686,10.0,spielberg,austria,heavy,6.0,0.2277870405728012,1.8096345897043915,0.0033311094372294,65.0,-1.1344885743722946,-0.0129950422966721
687,10.0,monaco,monaco,light,5.0,0.1955356060648773,1.95704023919682,0.005318574805195,78.0,-0.4761936964935065,-0.0165994828539293
688,7.0,montreal,canada,light,7.0,0.1632841715569532,1.9784739608961248,0.0042688406493512,91.0,-1.242122214848485,0.0269216612826248
689,6.0,nurburgring,germany,none,6.0,0.1310327370490291,2.0554572969460567,0.0046677044155842,104.0,-0.6621816301731602,-0.0316737704040238
690,9.0,silverstone,united-kingdom,light,7.0,0.0987813025411049,1.93554716320728,-0.0107298439215686,117.0,-0.7118347122128852,0.0527986211697033
691,7.0,magny-cours,france,none,6.0,0.0665298680331809,1.756704415595924,-0.0073414721568628,130.0,-0.4388229622549019,-0.0360245745578722
692,12.0,hockenheimring,germany,none,7.0,0.0342784335252567,1.6194208435017168,0.0021035912857145,143.0,-1.0733200478095235,-0.0026692137729621
693,4.0,hungaroring,hungary,none,6.0,0.0150667285153168,1.687625546836709,-0.0036269431578945,155.0,-1.377850565,0.0079100589495506
694,8.0,spa-francorchamps,belgium,none,6.0,-0.0171715108796064,1.7567228412315128,-0.0028497410526313,168.0,-0.8204505961578948,0.0433022270637212
695,7.0,monza,italy,none,6.0,-0.0453308993252241,1.7912822521652951,-0.0023316063157894,181.0,-0.770806385263158,0.0274431984263905
696,4.0,indianapolis,united-states-of-america,none,7.0,-0.0813027646034604,1.8329647504195568,-0.0067303682456135,194.0,-0.9989373778771932,-0.0504260898581944
697,8.0,suzuka,japan,none,6.0,-0.1081882088331734,1.8228950337684773,-0.0068167031578942,207.0,-0.5545991869005849,0.0294292892688655
698,7.0,melbourne,australia,light,6.0,0.3339756410403913,1.5957170050150509,0.0028280888947367,0.0,-1.3751355384210526,-0.0051105132475575
699,6.0,sepang,malaysia,light,7.0,0.3018099747669732,1.6602774094212616,-0.0006353866666666,19.5,-0.7577445192982456,-0.0664648080100372
700,10.0,interlagos,brazil,heavy,6.0,0.2696443084935549,1.5614385696467408,0.0013107823157896,39.0,-0.7540345443421054,-0.1040697567114207
701,5.0,imola,italy,none,7.0,0.2374786422201366,1.375279005388476,0.0005172818947365,58.5,-0.831553930631579,-0.0825286119914987
702,8.0,catalunya,spain,none,7.0,0.2053129759467183,1.2811009971550749,0.0012337917368423,78.0,-0.6354236718947369,-0.019459601735789
703,6.0,spielberg,austria,moderate,8.0,0.1731473096733,1.00228416911309,-0.001217824444444,97.5,-1.028794456754386,-0.1330823782366561
704,6.0,monaco,monaco,light,6.0,0.1409816433998818,1.0971294479239757,-0.0025369788304095,117.0,-0.4436002641520468,-0.0360763709973568
705,9.0,montreal,canada,light,6.0,0.1088159771264635,0.9981719024728672,-0.0042546651052626,136.5,-0.4615954051052631,-0.02736313204249
706,5.0,nurburgring,germany,none,5.0,0.0766503108530453,1.161465436006297,0.0011893977894738,156.0,-0.723367557631579,-0.049022174129774
707,4.0,magny-cours,france,none,6.0,0.044484644579627,1.1490999958874633,-0.0042221956862744,175.5,-0.5794028765603716,-0.0556039974826836
708,3.0,silverstone,united-kingdom,none,7.0,0.0123189783062087,1.0641320434078518,0.0029739208947372,195.0,-1.176198545894737,-0.0531643944118392
709,7.0,hockenheimring,germany,none,5.0,-0.0020358258663463,1.038912527826448,0.0005661768421051,214.5,-0.5976845579473684,-0.0328912469955874
710,7.0,hungaroring,hungary,none,6.0,-0.0147770433048125,0.8480932434511137,-0.0094676964705883,234.0,-0.9155020766816306,-0.0424140659865941
711,7.0,monza,italy,none,6.0,-0.0192276896694348,1.1906012832862447,-0.0018279085380118,253.5,-0.6409043988596491,-0.0643397675007021
712,9.0,indianapolis,united-states-of-america,moderate,5.0,-0.0936976470321433,0.8962150130392841,0.0013352297894738,273.0,-1.0705722085263156,-0.0888239859942402
713,4.0,suzuka,japan,heavy,7.0,-0.0932577377274659,0.2781159455573975,0.0020379506842103,292.5,-0.5345206127368421,-0.006706858016699
714,5.0,melbourne,australia,none,6.0,0.356874452854105,0.8472761666043677,-6.519326315823637e-05,0.0,-0.3140315217894737,-0.0357284641929469
715,4.0,sepang,malaysia,light,7.0,0.3247087865806869,0.5417882103319358,-0.0007817031052629,19.5,-0.4780794204736842,-0.043744764980062
716,3.0,bahrain,bahrain,none,6.0,0.2925431203072685,0.1849313959485057,-0.0037927757894733,39.0,-0.3779172505789473,-0.0492355755005459
717,4.0,imola,italy,light,6.0,0.2603774540338502,0.0730410627962741,-0.0034822499473685,58.5,-0.5805064473157895,-0.1793165248068648
718,7.0,catalunya,spain,none,7.0,0.228211787760432,-0.0012862274296875,-0.0004374959999998,78.0,-0.5135942993684212,-0.045680758621912
719,10.0,monaco,monaco,light,6.0,0.1960461214870137,0.0967631605905873,-0.0115491245789473,97.5,-0.659333961368421,-0.0886035988484413
720,5.0,nurburgring,germany,moderate,6.0,0.1638804552135954,0.1418292054479902,-0.004365677052631,117.0,-0.677000815,-0.0688804978826666
721,6.0,montreal,canada,none,6.0,0.143048973913454,-0.0552210633315043,-0.0057953345263153,136.5,-0.7619783711578948,0.0356726967134156
722,10.0,indianapolis,united-states-of-america,none,7.0,0.1011571268530399,0.2845736996256052,-0.0047827387719298,156.0,-0.7222868757309941,-0.0592313946508709
723,2.0,magny-cours,france,none,5.0,0.1128535129249195,-0.1294358407101272,-0.0042139193157896,175.5,-0.7567605398421053,-0.114902974345216
724,4.0,silverstone,united-kingdom,light,7.0,0.0806878466515012,-0.2087981302645841,-0.0151401630526315,195.0,-0.7562306694473685,-0.0404423206503894
725,3.0,hockenheimring,germany,none,6.0,0.038717396458535,-0.3598433376533324,-0.0125165526315793,214.5,-0.8222520960000002,-0.085773165498491
726,5.0,hungaroring,hungary,none,6.0,0.0502753308073732,-0.2040765565277334,-0.003384174105263,234.0,-0.506812916,-0.0531261415719203
727,9.0,spa-francorchamps,belgium,none,6.0,0.018109664533955,0.1860308402394352,0.0027918441052627,253.5,-0.4268893040526316,0.1136052976442186
728,5.0,monza,italy,moderate,5.0,-0.0140560017394632,-0.3657815081624441,-0.0054429782631572,273.0,-0.6625970368947368,-0.0897056701622077
729,4.0,shanghai,china,light,7.0,-0.0286970866291327,0.2303894444179366,-0.0098778368421053,292.5,-0.6205104182105263,-0.0935303751951297
730,4.0,suzuka,japan,moderate,8.0,-0.1086777099310753,0.039920513187842,-0.006545525631579,312.0,-0.2161475044210526,-0.0498646476947191
731,3.0,interlagos,brazil,moderate,7.0,-0.0944805594868621,-0.0483931482782362,-0.0123951681052628,331.5,-0.9702422222105264,-0.0835881235079495
732,3.0,melbourne,australia,none,7.0,0.3027712715902487,0.1349405348223068,-0.0104435004705889,0.0,-0.8751367207843137,0.8205063263202449
733,7.0,sepang,malaysia,none,6.0,0.2768027075907751,0.3367283302094765,-0.0018858058888888,19.5,-0.3341114819824561,-0.100785388130407
734,6.0,bahrain,bahrain,none,6.0,0.2501483851373851,0.5811326273173244,-0.0066681920467835,39.0,-0.7973910215789474,-0.030390174996979
735,5.0,imola,italy,moderate,6.0,0.2463430790306755,0.6707522192075361,-0.0091776253157895,58.5,-0.398468828,-0.0964718727476701
736,5.0,catalunya,spain,none,7.0,0.1743199455276761,0.3871609656927886,-0.0160922317401961,78.0,-0.4438328127042484,-0.0677791254839796
737,4.0,monaco,monaco,light,7.0,0.1421784702947595,0.4944967274343944,-0.0077698621568629,97.5,-0.7772348467973856,0.1137537491381445
738,2.0,nurburgring,germany,light,5.0,0.1298966414639542,0.6875478163260655,-0.0020444433157895,117.0,-0.3330033332631579,-0.0506261740624491
739,8.0,montreal,canada,light,6.0,0.0953610617512951,0.2660750584142802,-0.0015507560526317,136.5,-0.7401241383157896,-0.0858267220256424
740,0.0,indianapolis,united-states-of-america,none,7.0,0.1198209954528738,0.3144006768403191,-0.0914311919999999,156.0,-0.8071770773333334,0.0614690814452195
741,5.0,magny-cours,france,none,6.0,0.032632150842931,0.3901711936562509,-0.0121279515789469,174.0,-0.3955119243157894,-0.0587971469482246
742,1.0,silverstone,united-kingdom,none,6.0,0.0004664845695127,0.2051236142772292,-0.0115898703684216,193.5,-1.0609030153157897,-0.0721373569627436
743,1.0,hockenheimring,germany,moderate,7.0,-0.0139050672464666,0.1956531268574608,-0.0040692261052626,213.0,-1.1185090373157895,-0.0540453428833636
744,5.0,hungaroring,hungary,moderate,5.0,-0.0460707335198849,-0.3494373738691795,-0.0016313947894735,232.5,-0.5282163036842106,-0.0192227949499383
745,5.0,istanbul,turkey,light,6.0,-0.0782363997933031,-0.3162641101725009,-0.0072087478421052,252.0,-0.4402012755789474,-0.00570348695672
746,0.0,monza,italy,light,6.0,-0.0500551286196912,-0.2919360906251493,-0.0171488190643274,271.5,-0.701373784631579,-0.0717403686994269
747,5.0,spa-francorchamps,belgium,moderate,7.0,-0.0822207948931095,-0.4079433531250334,-0.0231212427450977,291.0,-0.3213610348452012,-0.0192053806919289
748,4.0,interlagos,brazil,heavy,7.0,-0.1143864611665277,-0.3416858003268371,-0.0189388104210526,310.5,-0.9862942442105262,-0.0470086550985964
749,2.0,suzuka,japan,light,7.0,-0.146552127439946,-0.2777620077354494,0.0037022280526315,330.0,-0.648645817,-0.1281962602246819
750,4.0,shanghai,china,none,7.0,-0.1787177937133643,-0.288889451310698,0.000748253631579,349.5,-0.8069558857368421,-0.0204129006110731
751,4.0,bahrain,bahrain,none,7.0,0.2615045257613898,0.3754544694780274,-0.0212533268296407,0.0,-0.4091411409842119,-0.1318611279798632
752,8.0,sepang,malaysia,heavy,7.0,0.2293190668184702,-0.1254304703711279,-0.0542651068118151,19.5,-0.4226214569493252,-0.107580856710367
753,9.0,melbourne,australia,none,7.0,0.1971336078755506,0.1175609887750824,-0.0201277788615478,39.0,-0.5240950728252449,-0.1021806245420896
754,6.0,imola,italy,none,6.0,0.164948148932631,-0.0480353526518128,-0.0143534870600741,58.5,-0.5634862892390067,-0.0869294530851073
755,9.0,nurburgring,germany,none,6.0,0.1386505782875171,0.1587280846123674,-0.0465909334924878,78.0,-0.4980830380182073,-0.1055503454302726
756,5.0,catalunya,spain,none,6.0,0.1064651193445975,0.2692723666102233,-0.0127038332943723,97.5,-0.4849736300476191,-0.1206181356649226
757,5.0,monaco,monaco,none,6.0,0.0742796604016779,0.5635822042116453,-0.0030283542424236,117.0,-0.9548717877056278,-0.094863939568949
758,4.0,silverstone,united-kingdom,none,6.0,0.0420942014587583,0.6741199034794714,-0.0119695763456369,136.5,-1.5566525243552063,-0.104973172555587
759,7.0,montreal,canada,none,6.0,0.0099087425158386,0.7503366277238918,-0.0224539582836766,156.0,-0.658962822658518,-0.0523032892789105
760,13.0,indianapolis,united-states-of-america,none,6.0,-0.0222767164270809,0.4345120977482155,-0.0164778852312601,175.5,-0.6738775771496924,-0.0282458104000291
761,6.0,magny-cours,france,none,6.0,-0.010338328970183,0.863196221191012,-0.0396842673080594,195.0,-0.9108751158326968,-0.0839144820639659
762,6.0,hockenheimring,germany,light,6.0,-0.0322199833919422,0.4443969785037852,-0.0202142975119611,214.5,-0.8843783330622011,-0.0713576811281289
763,8.0,hungaroring,hungary,moderate,7.0,-0.0511595181181048,0.3457821117012832,-0.0275498298736311,234.0,-0.5248062437207156,-0.1126781974145158
764,6.0,istanbul,turkey,none,7.0,-0.0833449770610244,0.4041769350719322,-0.0206114978446116,253.5,-0.5890509907666894,-0.006996391195758
765,5.0,monza,italy,none,5.0,-0.115530436003944,0.3702925037776676,-0.0194307397985102,273.0,-0.9886914700437676,-0.1152316457666891
766,5.0,shanghai,china,light,6.0,-0.1117517458626901,0.5612315147588612,-0.031244840616883,292.5,-0.425043199672619,-0.0712990623467605
767,4.0,suzuka,japan,none,6.0,-0.1439372048056097,0.1391634997100704,-0.0089579018284348,312.0,-1.49614160993347,-0.0233679367549924
768,5.0,interlagos,brazil,light,6.0,-0.1761226637485293,0.046206344905169,-0.0294096419633307,331.5,-1.1424393088668194,-0.0224420657467301
769,5.0,melbourne,australia,none,7.0,0.3029142451051574,0.9150614786199106,-0.0162724147003874,0.0,-0.8020523907375258,-0.0479446150688712
770,4.0,sepang,malaysia,moderate,6.0,0.2707287861622378,1.0933878692979375,-0.0115646769772155,19.5,-1.075304782196628,-0.0219557016412583
771,6.0,bahrain,bahrain,none,7.0,0.2385433272193182,0.4713716623257856,0.0007994098268399,39.0,-1.0030970948484847,-0.0209148921985313
772,8.0,catalunya,spain,none,6.0,0.2063578682763986,0.3482787055185547,-0.0014282757142854,58.5,-1.4733329052380957,-0.0645785399553749
773,3.0,monaco,monaco,moderate,7.0,0.174172409333479,0.6026250292836615,-0.0133373691774889,78.0,-0.5915864831168831,-0.0599319099818734
774,8.0,montreal,canada,light,7.0,0.1419869503905594,0.9052715839543686,-0.0062613952900431,97.5,-0.962601504064935,-0.0621641118082108
775,5.0,indianapolis,united-states-of-america,none,6.0,0.1045301222733239,0.7452953213911384,-0.0056466075930736,117.0,-1.123396972952381,-0.0661121510329425
776,5.0,magny-cours,france,moderate,6.0,0.0790829295357098,0.742636649031212,-0.0067484189177486,136.5,-1.757948632943723,-0.0949018555232859
777,6.0,silverstone,united-kingdom,none,5.0,0.0468974705927902,0.9456405513796652,-0.0006305481818179,156.0,-1.122075486753247,-0.0652508779602834
778,9.0,nurburgring,germany,light,6.0,0.0367150603299522,0.8539768726011202,-0.0019103983549788,175.5,-0.93405813974026,-0.0853396812693331
779,4.0,hungaroring,hungary,none,6.0,0.035446089993976,0.3515640264397766,-0.0140830892640689,195.0,-0.858332478008658,-0.0661977274825584
780,1.0,istanbul,turkey,none,6.0,0.0032606310510564,0.2653286599632441,-0.0140061361471858,214.5,-1.2426748627705628,-0.0700402821491067
781,2.0,monza,italy,none,7.0,-0.0289248278918631,0.2959135548483876,-0.0018210293506495,234.0,-1.2602453242857143,0.0140092463100454
782,5.0,spa-francorchamps,belgium,none,7.0,-0.0611102868347827,0.310636477886213,-0.0198790493506492,253.5,-0.9304996205627708,-0.0339318815321608
783,7.0,fuji,japan,heavy,7.0,-0.0932957457777024,0.4332787519446356,-0.0009094209523803,273.0,-1.714449098809524,-0.0707806853340818
784,5.0,shanghai,china,heavy,6.0,-0.125481204720622,0.5202463098377483,-0.0111623536320344,292.5,-1.3873000191428573,-0.0304855399246674
785,8.0,interlagos,brazil,light,6.0,-0.1705473839092715,0.4840378081160408,-0.0006592922510819,312.0,-2.137393644025974,-0.0756892619703429
786,13.0,melbourne,australia,none,8.0,0.2925696307657968,0.5730062782187493,-0.0098212977056274,0.0,-1.0589316791341992,-0.0822658274192232
787,5.0,sepang,malaysia,heavy,6.0,0.2603841718228771,0.8326907039332443,-0.0089862086147183,19.5,-1.5700768117748918,-0.0739607817304785
