raceId,Bgap_mean,Bgap_median,Bgap_std,Bgap_var,First_ten_gap,gapWeightedSum
648,170.05,58.0,216.24418489291224,46761.5475,1404.0,-0.023817166437800706
649,165.77272727272728,87.5,220.54579648478327,48640.44834710744,1524.0,-0.008546703303654951
650,157.77272727272728,71.5,214.54178059257995,46028.17561983471,1322.0,-0.027908757470792245
651,149.22727272727272,69.0,184.3238089041284,33975.26652892562,1396.0,-0.018896424551057417
652,166.0,115.0,189.7938731511486,36021.71428571428,1301.0,-0.03746345130223741
653,205.66666666666663,119.0,302.5638591915579,91544.88888888888,1268.0,-0.04723327594899973
654,166.0,108.5,173.16282405979533,29985.36363636364,1493.0,-0.017561136245413746
655,121.36363636363636,100.5,102.75192785386535,10557.95867768595,1273.0,-0.029356396773693685
656,136.77272727272728,54.0,181.05647833509693,32781.44834710744,1495.0,-0.0022100345789790726
657,336.22727272727275,167.5,448.6372225284217,201275.35743801657,2608.0,0.05855297483462401
658,154.13636363636363,151.5,121.973281520826,14877.481404958677,1494.0,-0.018354340108431337
659,188.0909090909091,112.5,218.61795424291063,47793.80991735538,1798.0,0.011398662302343286
660,163.1818181818182,69.0,243.2853985013629,59187.78512396693,1044.0,-0.05844354517745878
661,131.5909090909091,77.5,121.9033369261031,14860.42355371901,1218.0,-0.037669027948558476
662,210.77272727272728,102.5,298.28524051776986,88974.0847107438,1504.0,-0.023198872392334303
663,212.77272727272728,76.5,322.4058610760641,103945.53925619836,1591.0,-0.011277153180792324
664,288.0,157.5,466.2963357429187,217432.2727272728,1723.0,-0.01683998456333102
665,239.47619047619048,192.0,184.63880287833507,34091.487528344675,1461.0,-0.05480690586895171
666,136.54545454545453,90.0,138.98879198525566,19317.884297520664,1144.0,-0.04664564607038583
667,237.5909090909091,206.5,225.50945537340536,50854.5144628099,1617.0,-0.03240974079744836
668,196.4090909090909,90.0,201.65602105180565,40665.15082644629,1031.0,-0.07975342390571971
669,182.8636363636364,120.0,189.9206282669745,36069.84504132231,873.0,-0.09318429241711991
670,216.8636363636364,167.5,190.1669829517172,36163.48140495868,1790.0,-0.006608181535603018
671,223.0909090909091,119.0,275.4140534294615,75852.90082644628,1341.0,-0.04980180954372811
672,169.5,129.5,141.18966933622562,19934.522727272728,1478.0,-0.024628044976198714
673,167.1904761904762,148.0,135.04553695755442,18237.2970521542,1192.0,-0.05667959844263355
674,206.9047619047619,186.0,169.95094663766525,28883.324263038547,1836.0,0.0005493416549906972
675,209.04545454545453,134.5,220.0248905904485,48410.95247933885,2205.0,0.047291910517623575
676,230.9090909090909,136.5,238.7291940655218,56991.62809917356,2153.0,0.03351383705290587
677,551.4545454545455,397.0,544.1014049264854,296046.3388429752,6447.0,0.3974404264963749
678,238.5,138.0,288.36604736467723,83154.97727272728,1477.0,-0.040516654973677124
679,160.86363636363637,84.0,222.16236802977016,49356.11776859504,1097.0,-0.053983512982685736
680,261.90909090909093,144.0,299.1492344346044,89490.26446280991,1902.0,-0.0024061205057587754
681,1250.3636363636365,164.5,4504.023499711166,20286227.685950413,2389.0,0.04957350858226187
682,222.3636363636364,150.5,215.71984050331776,46535.04958677687,2428.0,0.0655119554154337
683,164.27272727272728,78.0,280.7038526500162,78794.652892562,1329.0,-0.023180099422266988
684,179.0952380952381,140.0,158.38226955899324,25084.9433106576,2025.0,0.03400557979030418
685,140.05263157894737,94.0,196.084695364612,38449.20775623268,1775.0,0.02852024343984804
686,193.3636363636364,81.0,236.89440406579035,56118.95867768594,1579.0,-0.01299504229667216
687,223.77272727272728,113.5,299.52992441463124,89718.17561983471,1616.0,-0.016599482853929325
688,205.04545454545453,117.0,381.1479642621184,145273.77066115706,1852.0,0.026921661282624885
689,197.5,154.0,193.45230795869412,37423.795454545456,1483.0,-0.03167377040402389
690,210.66666666666663,71.0,284.059070539132,80689.55555555556,2189.0,0.05279862116970331
691,267.3888888888889,136.0,458.9909390159739,210672.68209876545,1472.0,-0.036024574557872266
692,171.76190476190476,80.0,218.67150940381623,47817.229024943306,1601.0,-0.0026692137729621285
693,231.3,92.5,269.00745342833903,72365.01000000001,1890.0,0.007910058949550615
694,222.2,155.0,198.92224611641603,39570.06,2246.0,0.043302227063721284
695,242.35,119.0,331.8201734373605,110104.62750000002,2054.0,0.02744319842639057
696,150.95,112.0,148.76070549711707,22129.7475,1163.0,-0.05042608985819441
697,260.5263157894737,173.0,376.7698401748393,141955.51246537396,2112.0,0.0294292892688655
698,252.77777777777777,140.0,389.5285691356149,151732.5061728395,1755.0,-0.005110513247557559
699,203.4736842105264,125.0,343.5986594577509,118060.03878116346,1050.0,-0.06646480801003729
700,138.95,69.0,203.64024037503,41469.34749999999,577.0,-0.10406975671142077
701,1934.0,130.0,7512.457108030634,56437011.8,1133.0,-0.08252861199149875
702,235.52631578947367,133.0,274.45225227926886,75324.03878116343,1665.0,-0.019459601735789034
703,609.0555555555555,140.0,1365.5763729088585,1864798.8302469128,1129.0,-0.1330823782366561
704,252.8421052631579,120.0,379.6755211822874,144153.50138504157,1485.0,-0.03607637099735685
705,166.47368421052633,113.0,171.37904079340825,29370.77562326869,1410.0,-0.027363132042490093
706,261.1578947368421,167.0,364.1759642864818,132624.13296398893,1426.0,-0.04902217412977406
707,230.0,117.0,265.6531573311336,70571.6,1326.0,-0.055603997482683645
708,239.4736842105264,187.0,237.3064570774194,56314.3545706371,1425.0,-0.05316439441183926
709,200.35,143.5,175.2413407275806,30709.5275,1499.0,-0.03289124699558742
710,360.95,144.0,578.2754080021041,334402.44749999995,1681.0,-0.04241406598659418
711,972.1,226.0,2920.5203457603234,8529439.09,1754.0,-0.06433976750070212
712,198.7,129.5,276.0721101451575,76215.81,896.0,-0.0888239859942402
713,306.27777777777777,138.0,507.1738476384553,257225.31172839503,1845.0,-0.006706858016699062
714,369.0,229.0,471.2999544439014,222123.64705882352,1889.0,-0.03572846419294692
715,379.3333333333333,183.5,480.0002314814257,230400.22222222225,1843.0,-0.043744764980062016
716,297.2631578947368,115.0,343.5824948217275,118048.9307479224,1580.0,-0.049235575500545935
717,1474.7777777777778,168.5,4418.99623539046,19527527.72839506,1334.0,-0.17931652480686489
718,322.4,129.0,451.03152883141104,203429.44,1614.0,-0.04568075862191209
719,306.5,117.5,568.7921852487075,323524.55,1054.0,-0.0886035988484413
720,355.7058823529412,108.0,654.0870390638239,427829.8546712803,1346.0,-0.06888049788266665
721,266.05555555555554,157.5,302.91334885339774,91756.49691358024,2257.0,0.03567269671341565
722,254.94444444444449,223.5,207.33881885085856,42989.385802469136,1468.0,-0.059231394650870996
723,227.45,88.5,267.84836661812966,71742.7475,780.0,-0.11490297434521604
724,309.6842105263158,219.0,296.6962034120315,88028.63711911355,1771.0,-0.04044232065038948
725,254.7,153.0,372.5126977701565,138765.71,1062.0,-0.08577316549849102
726,291.2105263157895,167.0,455.8374108740468,207787.74515235453,1424.0,-0.05312614157192033
727,383.15,322.5,355.63679154440695,126477.52749999995,3403.0,0.11360529764421862
728,242.55,86.5,379.17482445436696,143773.54750000002,960.0,-0.08970567016220779
729,346.0,69.5,721.1849816640511,520107.77777777775,1017.0,-0.09353037519512972
730,807.0555555555555,352.5,1183.824098805891,1401439.4969135802,2878.0,-0.04986464769471917
731,152.8421052631579,86.0,184.1470416922002,33910.132963988915,837.0,-0.08358812350794957
732,1681.4375,1458.5,1457.8192175622291,2125236.87109375,14098.0,0.8205063263202449
733,766.45,252.0,1181.3933923549769,1395690.3475,2245.0,-0.10078538813040702
734,492.578947368421,303.0,473.22124744190313,223938.3490304709,2446.0,-0.03039017499697909
735,745.6842105263158,406.0,1037.051795520743,1075476.4265927975,2363.0,-0.09647187274767019
736,708.625,629.5,725.2252990450622,525951.734375,2803.0,-0.06777912548397962
737,819.9375,467.0,917.5985280032604,841987.05859375,4660.0,0.11375374913814457
738,307.9,172.5,466.9968843579152,218086.09,1504.0,-0.05062617406244918
739,229.31578947368425,193.0,183.23182113652723,33573.90027700831,1145.0,-0.08582672202564245
740,520.8333333333334,157.0,714.8847032136642,511060.1388888888,3125.0,0.06146908144521958
741,196.15,113.5,272.4733519080352,74241.72750000001,1154.0,-0.05879714694822469
742,297.94736842105266,104.0,350.63453363478806,122944.5761772853,1370.0,-0.07213735696274365
743,237.72222222222223,100.5,321.90264324543074,103621.31172839509,1315.0,-0.05404534288336368
744,294.8421052631579,177.0,283.9555679026849,80630.76454293629,1905.0,-0.019222794949938393
745,336.8125,300.5,337.3086899914528,113777.15234375,2166.0,-0.005703486956720058
746,304.3,176.0,375.8080760175332,141231.71000000002,1388.0,-0.07174036869942696
747,264.2,105.0,378.1574539791593,143003.05999999997,1680.0,-0.01920538069192897
748,154.16666666666666,105.0,159.5651208058258,25461.02777777778,1195.0,-0.04700865509859649
749,953.1176470588236,218.0,1790.9771201728677,3207599.0449826987,2172.0,-0.1281962602246819
750,269.0,152.5,418.3007291411288,174975.5,1659.0,-0.020412900611073103
751,431.1904761904762,203.0,652.5318907767847,425797.8684807257,1107.0,-0.1318611279798632
752,326.95454545454544,84.0,465.4677488361697,216660.2252066116,1059.0,-0.10758085671036702
753,497.04545454545456,260.5,824.2969719305563,679465.4979338844,1485.0,-0.10218062454208961
754,304.6818181818182,119.5,442.7395485511089,196018.3078512397,1181.0,-0.0869294530851073
755,758.4545454545455,150.0,2325.408287264698,5407523.702479339,1073.0,-0.10555034543027263
756,291.7142857142857,81.0,432.8223151162438,187335.15646258503,831.0,-0.12061813566492263
757,198.5,88.0,242.27185143965852,58695.65,866.0,-0.09486393956894908
758,288.7142857142857,114.0,617.228223813614,380970.6802721088,790.0,-0.10497317255558708
759,201.1818181818182,50.5,413.41049777360695,170908.23966942148,1088.0,-0.05230328927891051
760,245.45454545454547,126.5,408.4332289118245,166817.70247933883,1499.0,-0.02824581040002913
761,169.72727272727272,97.5,227.74211528476712,51866.47107438016,863.0,-0.08391448206396598
762,317.42857142857144,92.0,573.383406293071,328768.5306122449,1243.0,-0.07135768112812897
763,205.0909090909091,132.0,231.132569022217,53422.26446280992,752.0,-0.11267819741451586
764,227.27272727272728,134.5,258.67427426261247,66912.38016528926,1758.0,-0.0069963911957580255
765,217.0909090909091,89.5,355.1617952799066,126139.90082644628,653.0,-0.11523164576668919
766,552.8095238095239,204.0,1106.2802374257712,1223855.9637188208,1709.0,-0.07129906234676052
767,226.42857142857144,150.0,224.12699874095009,50232.91156462584,1644.0,-0.023367936754992467
768,144.95238095238096,63.0,196.0763884647478,38445.95011337868,1335.0,-0.022442065746730175
769,300.27272727272725,100.5,542.7281407028236,294553.83471074386,1413.0,-0.047944615068871294
770,198.0909090909091,130.5,225.09894977561007,50669.53719008264,1538.0,-0.021955701641258388
771,189.72727272727272,122.0,206.11695308030204,42484.19834710744,1530.0,-0.020914892198531328
772,161.57142857142858,116.0,149.1383414751525,22242.244897959183,1080.0,-0.06457853995537491
773,148.71428571428572,97.0,230.9127113697053,53320.68027210884,989.0,-0.05993190998187341
774,168.63636363636363,110.5,165.06239741783202,27245.595041322315,1114.0,-0.06216411180821089
775,121.4090909090909,54.0,140.1708889148298,19647.878099173555,902.0,-0.06611215103294257
776,141.8181818181818,65.0,294.24582122059974,86580.60330578513,584.0,-0.0949018555232859
777,156.22727272727272,97.0,173.6181630156408,30143.26652892561,1026.0,-0.06525087796028348
778,228.54545454545453,114.5,379.5659874685497,144070.3388429752,947.0,-0.08533968126933311
779,203.3181818181818,134.0,253.9698239704932,64500.67148760332,1138.0,-0.06619772748255845
780,210.8181818181818,87.5,345.88511444798286,119636.51239669422,1039.0,-0.07004028214910679
781,169.45454545454547,76.0,178.11276491255023,31724.157024793385,1778.0,0.014009246310045465
782,204.8636363636364,155.0,281.0290013268681,78977.29958677685,1410.0,-0.033931881532160854
783,223.4090909090909,131.5,276.94857728973784,76700.51446280991,1156.0,-0.07078068533408184
784,179.77272727272728,79.5,213.62178383518287,45634.26652892562,1390.0,-0.03048553992466741
785,161.63636363636363,85.0,169.00982904567883,28564.322314049587,957.0,-0.0756892619703429
786,176.0,132.5,181.3011056477343,32870.09090909091,953.0,-0.08226582741922328
787,149.6818181818182,125.5,147.11386633972165,21642.489669421488,952.0,-0.07396078173047853
788,206.22727272727272,96.5,335.9443855242848,112858.63016528926,1174.0,-0.054051269412739925
789,132.36363636363637,85.5,163.18409722389268,26629.049586776862,400.0,-0.12555718449222905
790,116.55,80.0,119.57695221069986,14298.647499999995,620.0,-0.09824086262953514
791,135.65,94.5,139.30372392725187,19405.527500000004,729.0,-0.09284688733687838
792,350.3157894736842,114.0,962.3889711836664,926192.5318559556,982.0,-0.07473653477489187
793,101.45,69.5,136.5724990618536,18652.0475,663.0,-0.08458078914315006
794,117.4,86.0,128.4917896209715,16510.14,578.0,-0.1025097314978537
795,118.0,85.0,102.53584739007134,10513.6,878.0,-0.07186080219673419
796,152.25,134.0,116.2952600065884,13524.5875,1063.0,-0.06610451025352879
797,105.05,69.5,130.28064898518122,16973.047499999997,494.0,-0.10583262609961644
798,120.5,50.5,172.26070358616326,29673.75,777.0,-0.07625285926219216
799,110.15,55.0,118.07763336042946,13942.327500000005,692.0,-0.08693720562534377
800,206.6315789473684,86.0,320.4186752107666,102668.12742382272,812.0,-0.09627864489599891
801,131.15,82.5,153.6145419548553,23597.4275,815.0,-0.07941236232469602
802,139.6,107.5,168.04951651224707,28240.64,768.0,-0.08746801619668135
803,87.0,51.0,101.82043016998112,10367.4,339.0,-0.11770823155664088
804,121.16666666666669,78.5,161.78663933300138,26174.91666666667,822.0,-0.07316745279668874
805,116.15,80.0,115.08226405489248,13243.927500000002,922.0,-0.0646605861682666
806,127.1,52.0,206.7302348472521,42737.39,835.0,-0.06910850879004643
807,84.25,112.0,59.29997892073825,3516.4875,692.0,-0.08257446472476393
808,112.5,69.5,122.7540223373556,15068.55,555.0,-0.10315711309215488
809,113.7,78.0,113.38434636227348,12856.010000000002,1065.0,-0.04765267838502066
810,95.1,44.0,102.0930457964694,10422.989999999998,457.0,-0.10796867435188724
811,105.85,64.0,113.23704120118998,12822.6275,672.0,-0.08792599122964269
812,115.1,53.0,239.83221218176675,57519.48999999999,514.0,-0.09620034209180997
813,105.3157894736842,61.0,128.94350155319106,16626.426592797783,644.0,-0.08910163733501739
814,166.85,69.5,321.8627463686968,103595.62750000002,706.0,-0.08969986781264269
815,122.7,53.0,184.36650997401887,33991.009999999995,544.0,-0.10215000915199768
816,99.8,56.5,152.65896632690792,23304.76,590.0,-0.09006256056304109
817,129.75,55.0,179.19873743974873,32112.1875,645.0,-0.09459608054461405
818,97.0,79.0,98.42933167167872,9688.333333333334,919.0,-0.058081649932696405
819,1056.35,194.5,3274.304403610025,10721069.3275,1846.0,-0.054101220496342486
820,124.45,95.5,105.30359680466762,11088.847500000003,966.0,-0.06481999740928177
821,459.2083333333333,195.5,745.2027676616315,555327.1649305555,1285.0,-0.11460188130121868
822,291.0434782608696,105.0,484.0820518179222,234335.43289224952,1166.0,-0.07777865229146841
823,595.3913043478261,255.0,956.8366694991882,915536.4120982988,2088.0,-0.0648729834371228
824,261.7391304347826,141.0,446.434007722774,199303.32325141784,1107.0,-0.07584071009451149
825,309.8695652173913,108.0,400.1937904856711,160155.06994328924,1730.0,-0.03197517071610826
826,249.2608695652174,158.0,294.00727843568245,86440.27977315692,1235.0,-0.072324409355128
827,240.2083333333333,109.5,280.47340622102166,78665.33159722223,1139.0,-0.07947880333493133
828,527.1666666666666,159.5,1585.295047897674,2513160.3888888885,896.0,-0.09930809888050504
829,219.3333333333333,106.0,331.6780148812332,110010.30555555556,936.0,-0.08731422058039295
830,306.375,145.0,455.3258734595111,207321.65104166663,1511.0,-0.04984682384691323
831,263.17391304347825,108.0,365.711890899869,133745.18714555766,1227.0,-0.07093259628236795
832,320.0,136.0,444.1068752751602,197230.91666666663,2502.0,0.05414133839081057
833,1433.7391304347825,388.0,3182.2361049424417,10126626.627599243,1663.0,-0.2588425871253607
834,210.75,123.5,315.44403227831083,99504.9375,1180.0,-0.05812702108058623
835,381.9130434782609,194.0,463.18677921391856,214541.9924385633,2209.0,-0.005844667897805703
836,286.0869565217391,118.0,401.2528112369057,161003.81852551986,1061.0,-0.09634649713388513
837,320.75,122.5,381.79774859647006,145769.52083333334,1413.0,-0.07468854124554372
838,388.5833333333333,254.0,402.911582180949,162337.7430555556,3186.0,0.09316345560803907
839,245.91666666666663,133.0,340.55076917970524,115974.82638888888,1264.0,-0.0621354396016018
840,331.5,168.0,443.0492225886009,196292.61363636365,2283.0,0.023633363377300477
841,321.0,196.0,402.0380371722722,161634.58333333334,1821.0,-0.028337109363398186
842,280.7916666666667,155.5,334.16649781791244,111667.24826388888,1857.0,-0.012509300595743175
843,296.1363636363636,157.0,326.0535783432122,106310.93595041322,1610.0,-0.04804442353656728
844,329.3478260869565,289.0,292.8085305088504,85736.83553875236,1907.0,-0.035868957912794444
845,246.66666666666663,145.0,292.97754396854594,85835.84126984127,2259.0,0.04385879738043187
846,266.6666666666667,157.5,366.0711072395028,134008.05555555556,1071.0,-0.09094663065113573
847,307.8333333333333,169.5,350.1908606587112,122633.63888888888,2059.0,-0.0006578706167268862
848,319.1666666666667,247.0,285.2327509635284,81357.72222222223,1977.0,-0.023389033955375775
849,289.875,185.5,371.890475868456,138302.52604166666,2101.0,0.01415948841872085
850,278.9583333333333,167.5,366.1996813177508,134102.20659722225,2342.0,0.0458809734705794
851,1077.3478260869565,646.0,1921.310255114545,3691433.096408318,4005.0,0.0266031605325244
852,248.16666666666663,144.0,281.2990204193553,79129.13888888888,1882.0,-0.0003259587281217477
853,351.2083333333333,211.0,376.0795548779836,141435.83159722225,3105.0,0.09898346510974981
854,335.45454545454544,143.5,410.51948544969736,168526.24793388427,1914.0,-0.022510864373556948
855,345.1304347826087,267.0,358.44741344325354,128484.54820415875,2434.0,0.023495431054181184
856,411.1666666666667,169.0,670.7758981623859,449940.3055555556,2011.0,-0.018801057336719846
857,292.39130434782606,190.0,299.2519280574893,89551.71644612479,2120.0,0.007367507651390895
858,214.25,182.5,261.0259006944202,68134.52083333333,1653.0,-0.013579884997163758
859,306.72727272727275,167.0,415.8813403558741,172957.28925619836,1392.0,-0.067966463672742
860,309.8333333333333,127.0,443.1524066904698,196384.0555555556,1258.0,-0.08072585360559496
861,244.9583333333333,75.5,266.87972933618533,71224.78993055555,861.0,-0.11358219572480463
862,245.5,106.0,389.92819851865033,152044.0,1088.0,-0.07592613545717118
863,392.2916666666667,135.0,751.9746493492244,565465.873263889,1197.0,-0.0923022461945039
864,217.7826086956522,135.0,249.97894807393527,62489.47448015122,933.0,-0.09617697577704226
865,189.41666666666663,76.5,270.0879357830622,72947.49305555555,896.0,-0.08421705516393785
866,199.5217391304348,65.0,355.8872402718026,126655.72778827976,617.0,-0.1107652716619032
867,341.9130434782609,92.0,546.970304658026,299176.5141776937,987.0,-0.11394487072448464
868,189.04166666666663,55.0,277.4913631038311,77001.45659722222,700.0,-0.10482557036941269
869,217.7083333333333,81.0,276.6603632565067,76540.95659722222,744.0,-0.1134541445494629
870,309.0,199.0,400.23368174105485,160187.0,1156.0,-0.09775414444917212
871,157.34782608695653,81.0,205.81874860634733,42361.3572778828,732.0,-0.09500888916210104
872,291.375,213.5,286.89949060312625,82311.31770833333,1581.0,-0.054404357116118206
873,245.625,125.0,342.29784940652684,117167.81770833331,1433.0,-0.0427040978502857
874,245.17391304347825,82.0,371.1242206398791,137733.18714555766,1194.0,-0.06540875297389571
875,224.125,109.0,306.9904059982983,94243.109375,818.0,-0.10539239482880855
876,239.66666666666663,133.5,298.2217668484684,88936.22222222223,1093.0,-0.08298517468163995
877,295.125,213.0,266.6436936719112,71098.859375,1466.0,-0.07113654713385675
878,301.7083333333333,103.0,527.7313457280029,278500.37326388893,1031.0,-0.09308124805199723
879,1105.6666666666667,390.0,2114.419211787152,4470768.603174602,2950.0,-0.07907537108980116
